time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-02 00:00:00+00:00,,,2,2
2025-01-03 00:00:00+00:00,1.0,1.0,6,3
2025-01-06 00:00:00+00:00,,,4,2
2025-01-07 00:00:00+00:00,,,34,4
2025-01-08 00:00:00+00:00,,,15,6
2025-01-09 00:00:00+00:00,,,7,4
2025-01-10 00:00:00+00:00,,,8,2
2025-01-11 00:00:00+00:00,1.0,1.0,11,3
2025-01-12 00:00:00+00:00,,,24,6
2025-01-13 00:00:00+00:00,,,23,5
2025-01-14 00:00:00+00:00,,,42,6
2025-01-15 00:00:00+00:00,,,13,2
