url_path,views_total,views_unique
/NSBLab/BrainEigenmodes,43,31
/NSBLab/BrainEigenmodes/tree/main/data,28,9
/NSBLab/BrainEigenmodes/tree/main,25,7
/NSBLab/BrainEigenmodes/tree/main/functions_matlab,23,11
/NSBLab/BrainEigenmodes/blob/main/surface_eigenmodes.py,10,7
/NSBLab/BrainEigenmodes/tree/main/data/parcellations,6,6
/NSBLab/BrainEigenmodes/blob/main/README.md,6,4
/NSBLab/BrainEigenmodes/blob/main/demo_eigenmode_calculation.sh,6,4
/NSBLab/BrainEigenmodes/blob/main/volume_eigenmodes.py,6,4
/NSBLab/BrainEigenmodes/tree/main/data/examples,5,3
